primary_tag,result,case_type,index,bundle_id,true_option_char,prediction,gt_plausibility,distractor_hardness,evidence,input_str,target_str
category_completion,intent_image_text,success,75,21892,D,D,5.0,2.0,"The input consists of a skirt and boots, creating a clear functional gap for a top. The ground-truth item is a long-sleeved shirt that matches the 'French retro' and 'ins' style aesthetic established by the skirt.",1. 2019款春ins超火的不规则法式复古港味高腰半身裙长裙女秋冬裙子; 2. 妙侣2018冬新款圆头粗跟短靴女针织弹力瘦瘦靴后系带加绒马丁靴女,A. 2019新款凡客诚品帆布鞋高帮经典休闲鞋布鞋女鞋学生情侣黑色鞋子; B. 美国Jeffrey Campbell白色甜美蝴蝶结平底舒适凉拖穆勒鞋夏季新款; C. 夏季蓝白条纹衬衫男长袖韩版宽松很仙的潮流网红薄款衬衣外套ins; D. 欧可芮 限定版~植绒格纹荷叶边丝绒长袖衬衫韩版超仙显瘦上衣女春; E. Alice W花花家秋冬季新款毛呢外套女2019流行大衣中长款宽松紫色; F. iiJin/艾今官方 百搭新款小白鞋内增高女鞋夏季透气休闲鞋AF271TQ; G. 雪纺衬衫女2018春秋新款长袖宽松韩范衬衣白色上衣心机衬衫设计感; H. 渔夫帽女夏韩版百搭学生日系遮阳休闲时尚可爱复古潮流帽子女春秋; I. 明星同款刺绣小蜜蜂小白鞋平底真皮系带百搭休闲运动白色板鞋男女; J. 巴掌家欧洲站重工中长款仿貂绒大衣女装冬季2018新款流行毛呢外套
category_completion,co_occer_cf,fail,27,2115,D,F,3.0,3.0,"The input consists of a dress and a hat; the ground-truth item (loafers) completes the outfit by adding footwear, which is a functional gap, while maintaining a casual/student aesthetic.",1. 阁楼花开秋冬蕾丝连衣裙韩版学生黑色甜美中长款拼接长袖打底衫女; 2. 沙滩帽女巴拿马草帽遮阳帽夏小清新海边海滩帽太阳帽度假防晒帽子,A. nini 微微收腰款炒鸡时髦气质碎花长裙内搭长袖雪纺连衣裙女秋冬; B. 月光石耳钉 天然蓝月光耳饰品 迷你猫爪 小耳钉 925纯银简约饰品; C. MG小象格子收腰连衣裙女秋新款中长款学院风长袖小清新拼接裙子潮; D. honeyGIRL春季真皮女鞋方扣小皮鞋踩脚懒人鞋子平底单鞋女乐福鞋; E. 勿上热风2018年女士休闲单鞋圆头小皮鞋女学院风平底鞋H20W8501; F. 秋冬韩版百搭贝雷帽日系甜美可爱白色画家帽英伦复古羊毛帽子女春; G. 周大力二棉鞋女学生韩版百搭2018新款加绒板鞋秋冬女鞋冬季小白鞋; H. COTRE 独立设计 格子橘 复古大裙摆羊毛呢料连衣裙长袖显瘦冬2017; I. Armani阿玛尼满天星皮带镶钻手表 时尚女士饰品礼盒套装AR80011; J. FURNA花纳 复古工装风绑带显瘦环保皮衣外套夹克 口袋猎装外套 女
category_completion,co_occer_cf,fail,227,20033,D,B,3.0,3.0,"The input consists of a bag and shoes, leaving a functional gap for accessories; the ground-truth earrings complete the outfit while matching the 'ulzzang' and 'casual' aesthetic.",1. 2018春季新款女包韩国ulzzang小方包休闲斜挎包潮复古单肩包小包; 2. 热风春新款小清新小白鞋女平底原宿鞋系带时尚女休闲鞋潮H14W7110,A. BOCCALOOK定制 秋冬网红过膝毛衣女套头慵懒风宽松高领连衣裙长款; B. 浅色牛仔裤女宽松2019春季新款韩版高腰阔腿长裤学生显瘦直筒裤子; C. GGhouse郭郭定制 网纱吊带连衣裙女中长款春秋韩版百搭显瘦打底裙; D. 翅膀镶锆石银耳针耳钉女简约气质个性长款耳坠吊坠耳环耳饰配饰品; E. the parking ginza日本藤原浩托特帆布包包女单肩斜挎手提旅行包; F. 范思蓝恩不规则裙子女夏季牛仔高腰半身裙韩版撞色拼接a字裙短裙; G. 牛仔裤女士拉夏贝尔2018秋冬季新款修身显瘦毛边铅笔裤百搭长裤子; H. 赵款款 遇见必收 高腰黑灰色牛仔铅笔裤秋冬修身九分裤女小脚裤; I. S家原创女装冬季欧美街头裙子条纹撞色拼接针织半身裙潮; J. 纯羊毛呢帽子女秋冬复古英伦小礼帽韩版百搭日系盆帽荷叶边渔夫帽
category_completion,co_occer_cf,success,25,2944,B,B,5.0,2.0,"The input consists of a shirt and a skirt, creating a clear functional gap for footwear. The ground-truth white sneakers are a standard, versatile choice for the 'spring' casual outfit described in the input items.",1. 韩都衣舍2018新款女装春装韩版直筒灯笼袖刺绣长袖衬衫JQ00326樰; 2. 韩都衣舍2018新款女装春装韩版高腰型牛仔裙半身裙MR7571汩0,A. VH女包2018新款斜挎包时尚潮流秋季女士单肩包简约百搭上新手提包; B. ins小白鞋女春季百搭基础皮面学生鞋子平底单鞋真皮板鞋女鞋休闲; C. 2018新款五分袖圆领T恤女韩版宽松印花打底上衣学生夏装半袖体恤; D. D：Fuse/迪芙斯冬新款牛皮小方头猫跟高跟短靴女鞋DF74116025; E. RAIZO 20色舒服的高跟鞋不磨脚2019新款尖头细跟女性感百搭女夏; F. 网红套头毛衣女2018新款秋冬慵懒风宽松菱格拼接超火cec高领外套; G. 韩国时尚百搭颈链流苏吊坠 薛凯琪明星同款项链chocker项圈脖子链; H. GENANX闪电潮牌宽松男士五分袖泼墨印花嘻哈情侣短袖t恤2018新款; I. 盛放2019春装新款 刺绣棉弹牛仔裤女长裤 自然腰拼接牛仔铅笔裤; J. Jeffrey Campbell18年春夏新品黑色厚底粗跟露趾一字带罗马凉鞋女
category_completion,co_occer_cf,success,115,18961,B,B,5.0,2.0,"The input consists of casual sneakers and leggings, creating a clear functional gap for a top; the ground-truth white long-sleeve tee completes this casual outfit for the spring season.",1. 热风春新款小清新小白鞋女平底原宿鞋系带时尚女休闲鞋潮H14W7110; 2. 逸阳打底裤女外穿春秋薄款2019新款小脚紧身显瘦黑色铅笔高腰裤子,A. 施华洛世奇GIRLFRIEND手链女款 时尚简约可调手镯首饰配饰; B. 朴正义 2018秋装新款白色t恤女韩版宽松长袖纯棉内搭打底衫上衣; C. 于momo2018夏装新款甜美气质荷叶边露肩衬衫女一字肩挂脖心机上衣; D. 2019春款网红少女心仙女裙韩版刺绣网纱连衣裙女气质中长裙子潮; E. 宿本 赫本复古裙高腰2019夏装新款蕾丝连衣裙高领长袖中长款女; F. MG小象收腰格子连衣裙女秋季外搭无袖马甲中长款气质长袖衬衫裙子; G. 2018秋冬新款双面羊绒大衣女中长款焦糖色小矮个子毛呢外套韩版; H. 素木原创大码 印花高领长袖加厚卫衣女冬2018新款宽松打底衫L465; I. MASOOMAKE英伦百搭系带显瘦袜靴女 2018秋冬新款chic马丁靴女平底; J. 高领毛衣裙女套头秋冬2018新款宽松韩版中长款过膝打底针织连衣裙
category_completion,user_prefer_cf,fail,27,2115,D,F,3.0,3.0,"The input consists of a dress and a hat; the ground-truth item (loafers) completes the outfit by adding footwear, which is a functional gap, while maintaining a casual/student aesthetic.",1. 阁楼花开秋冬蕾丝连衣裙韩版学生黑色甜美中长款拼接长袖打底衫女; 2. 沙滩帽女巴拿马草帽遮阳帽夏小清新海边海滩帽太阳帽度假防晒帽子,A. nini 微微收腰款炒鸡时髦气质碎花长裙内搭长袖雪纺连衣裙女秋冬; B. 月光石耳钉 天然蓝月光耳饰品 迷你猫爪 小耳钉 925纯银简约饰品; C. MG小象格子收腰连衣裙女秋新款中长款学院风长袖小清新拼接裙子潮; D. honeyGIRL春季真皮女鞋方扣小皮鞋踩脚懒人鞋子平底单鞋女乐福鞋; E. 勿上热风2018年女士休闲单鞋圆头小皮鞋女学院风平底鞋H20W8501; F. 秋冬韩版百搭贝雷帽日系甜美可爱白色画家帽英伦复古羊毛帽子女春; G. 周大力二棉鞋女学生韩版百搭2018新款加绒板鞋秋冬女鞋冬季小白鞋; H. COTRE 独立设计 格子橘 复古大裙摆羊毛呢料连衣裙长袖显瘦冬2017; I. Armani阿玛尼满天星皮带镶钻手表 时尚女士饰品礼盒套装AR80011; J. FURNA花纳 复古工装风绑带显瘦环保皮衣外套夹克 口袋猎装外套 女
category_completion,user_prefer_cf,fail,67,12057,E,F,3.0,3.0,"The input consists of a pair of casual sneakers and a shoulder bag; the ground-truth item (casual trousers) completes the outfit by adding a bottom piece, while matching the summer seasonal context of the other candidates.",1. 热风春新款小清新小白鞋女平底原宿鞋系带时尚女休闲鞋潮H14W7110; 2. 红谷牛皮女包小香风链条包包女新款单肩斜挎包迷你小包百搭小方包,A. 欧货短袖雪纺连衣裙女欧洲站2018夏季新款时尚刺绣收腰显瘦中长裙; B. 一条咸鱼fishstudio 复古格纹气质显瘦高腰直筒西装裤休闲裤; C. 韩都衣舍2019韩版女夏新款印花网纱两件套短袖裙子连衣裙YQ7164瑒; D. 网红鞋子女2019新款春季英伦方头平底单鞋小皮鞋女韩版百搭乐福鞋; E. 巴掌家欧洲站亮片休闲裤黑色束脚裤九分裤子女裤夏季2018新款长裤; F. 碎花雪纺连衣裙夏季2018新款女松紧腰荷叶边V领学生温柔风sukol裙; G. 真美诗秋季羊绒皮水钻方扣粗跟方头高跟单鞋女ZK714CQ7; H. 九月陌墨 2019夏季新款女装韩版雪纺连衣裙两件套女 中长宽松裙; I. 林珊珊 2018秋冬新款网红气质慵懒宽松休闲裤显瘦系带针织阔腿裤; J. TATA/他她夏季方头休闲乐福鞋女单鞋76569BM7
category_completion,user_prefer_cf,success,25,2944,B,B,5.0,2.0,"The input consists of a shirt and a skirt, creating a clear functional gap for footwear. The ground-truth white sneakers are a standard, versatile choice for the 'spring' casual outfit described in the input items.",1. 韩都衣舍2018新款女装春装韩版直筒灯笼袖刺绣长袖衬衫JQ00326樰; 2. 韩都衣舍2018新款女装春装韩版高腰型牛仔裙半身裙MR7571汩0,A. VH女包2018新款斜挎包时尚潮流秋季女士单肩包简约百搭上新手提包; B. ins小白鞋女春季百搭基础皮面学生鞋子平底单鞋真皮板鞋女鞋休闲; C. 2018新款五分袖圆领T恤女韩版宽松印花打底上衣学生夏装半袖体恤; D. D：Fuse/迪芙斯冬新款牛皮小方头猫跟高跟短靴女鞋DF74116025; E. RAIZO 20色舒服的高跟鞋不磨脚2019新款尖头细跟女性感百搭女夏; F. 网红套头毛衣女2018新款秋冬慵懒风宽松菱格拼接超火cec高领外套; G. 韩国时尚百搭颈链流苏吊坠 薛凯琪明星同款项链chocker项圈脖子链; H. GENANX闪电潮牌宽松男士五分袖泼墨印花嘻哈情侣短袖t恤2018新款; I. 盛放2019春装新款 刺绣棉弹牛仔裤女长裤 自然腰拼接牛仔铅笔裤; J. Jeffrey Campbell18年春夏新品黑色厚底粗跟露趾一字带罗马凉鞋女
category_completion,user_prefer_cf,success,95,10658,C,C,5.0,2.0,"The input consists of a blouse, a handbag, and earrings; the ground-truth item is a skirt, which completes the outfit by providing the necessary bottom piece to pair with the blouse, maintaining a cohesive feminine/OL style.",1. 小立领衬衫女长袖雪纺百搭心机木耳边气质淑女设计感荷叶边上衣潮; 2. 啄木鸟新款潮流女手提包时尚女包大包十字纹休闲韩版单肩斜挎女包; 3. 韩国露娜网红仿珍珠耳环 女式气质长款耳坠新款ins耳钉韩版耳饰品,A. LUKECSION社交女鞋秋真皮浅口单鞋女中跟裸色漆皮尖头高跟鞋细跟; B. UGG女士夏季凉鞋平底罗马流苏露趾拖 1015053（CF）; C. 原创春夏性感包臀黑色显瘦OL高腰不规则荷叶边鱼尾半身裙中长款女; D. 【X】miuco2018春夏女装时尚亮片收腰上衣+网纱吊带连衣裙两件套; E. 浮笙/文艺范小清新宽松显瘦连衣裙夏季新款复古连衣裙3; F. 九月陌墨 2019夏季新款女装刺绣短袖雪纺连衣裙女 中长休闲显瘦裙; G. 戎美【CY0304029】本季力荐 利落高级感 桑蚕丝衬衫; H. 欧美sam edelman女鞋2019夏季新款一字带凉鞋真皮露趾百搭高跟鞋; I. 七十二变短袖条纹衬衫女2018夏新款韩范宽松显瘦衬衣时尚上衣潮; J. 七七家 2018冬季新款高帮帆布鞋女加绒保暖二棉鞋女百搭学生韩版
color_material_pattern_match,baseline,fail,6,5022,F,A,4.0,2.0,"The input features suede boots and a wool beret; the ground-truth bag is explicitly described as 'velvet' (绒面), matching the textural aesthetic of the suede boots.",1. 戈美其2018秋冬新款韩版瘦瘦靴 绒面粗跟小跟短靴休闲高跟靴子女; 2. AI 法式复古贝雷帽 羊毛含量高达90% 秋冬女画家帽毛呢南瓜帽子,A. 冷系女装显瘦镶钻重工七分袖显瘦百搭小黑裙气质连衣裙春新款2019; B. 小羽家皮衣女秋季2019新款外套长袖韩版显瘦春秋修身皮夹克机车服; C. 小短靴女春季2019新款磨砂秋款女矮靴chic马丁靴女粗跟网红靴子女; D. 春季浅口单鞋女平底2019新款蝴蝶结网红仙女小清新漆皮低跟懒人鞋; E. 与格单鞋女春秋2018新款英伦风平底绑带两穿休闲乐福鞋 踩跟鞋; F. JACD 小众丝绒斜挎包2019新款泰国刺绣风琴包链条单肩包绒面女包; G. 素木高领纯色针织连衣裙女冬2018新款百搭套头宽松打底裙E3110; H. 2019新款女鞋尖头细跟蝴蝶结凉鞋女网红单鞋女中跟高跟鞋子女夏; I. 施华洛世奇跳动的心项链 新款银色蓝水晶女士锁骨链 5279425; J. 平底鞋女低跟单鞋粗跟2018韩版新款春秋女鞋方头穆勒鞋百搭乐福鞋
color_material_pattern_match,intent_prompt,fail,6,5022,F,G,4.0,2.0,"The input features suede boots and a wool beret; the ground-truth bag is explicitly described as 'velvet' (绒面), matching the textural aesthetic of the suede boots.",1. 戈美其2018秋冬新款韩版瘦瘦靴 绒面粗跟小跟短靴休闲高跟靴子女; 2. AI 法式复古贝雷帽 羊毛含量高达90% 秋冬女画家帽毛呢南瓜帽子,A. 冷系女装显瘦镶钻重工七分袖显瘦百搭小黑裙气质连衣裙春新款2019; B. 小羽家皮衣女秋季2019新款外套长袖韩版显瘦春秋修身皮夹克机车服; C. 小短靴女春季2019新款磨砂秋款女矮靴chic马丁靴女粗跟网红靴子女; D. 春季浅口单鞋女平底2019新款蝴蝶结网红仙女小清新漆皮低跟懒人鞋; E. 与格单鞋女春秋2018新款英伦风平底绑带两穿休闲乐福鞋 踩跟鞋; F. JACD 小众丝绒斜挎包2019新款泰国刺绣风琴包链条单肩包绒面女包; G. 素木高领纯色针织连衣裙女冬2018新款百搭套头宽松打底裙E3110; H. 2019新款女鞋尖头细跟蝴蝶结凉鞋女网红单鞋女中跟高跟鞋子女夏; I. 施华洛世奇跳动的心项链 新款银色蓝水晶女士锁骨链 5279425; J. 平底鞋女低跟单鞋粗跟2018韩版新款春秋女鞋方头穆勒鞋百搭乐福鞋
color_material_pattern_match,delete_prompt,fail,6,5022,F,A,4.0,2.0,"The input features suede boots and a wool beret; the ground-truth bag is explicitly described as 'velvet' (绒面), matching the textural aesthetic of the suede boots.",1. 戈美其2018秋冬新款韩版瘦瘦靴 绒面粗跟小跟短靴休闲高跟靴子女; 2. AI 法式复古贝雷帽 羊毛含量高达90% 秋冬女画家帽毛呢南瓜帽子,A. 冷系女装显瘦镶钻重工七分袖显瘦百搭小黑裙气质连衣裙春新款2019; B. 小羽家皮衣女秋季2019新款外套长袖韩版显瘦春秋修身皮夹克机车服; C. 小短靴女春季2019新款磨砂秋款女矮靴chic马丁靴女粗跟网红靴子女; D. 春季浅口单鞋女平底2019新款蝴蝶结网红仙女小清新漆皮低跟懒人鞋; E. 与格单鞋女春秋2018新款英伦风平底绑带两穿休闲乐福鞋 踩跟鞋; F. JACD 小众丝绒斜挎包2019新款泰国刺绣风琴包链条单肩包绒面女包; G. 素木高领纯色针织连衣裙女冬2018新款百搭套头宽松打底裙E3110; H. 2019新款女鞋尖头细跟蝴蝶结凉鞋女网红单鞋女中跟高跟鞋子女夏; I. 施华洛世奇跳动的心项链 新款银色蓝水晶女士锁骨链 5279425; J. 平底鞋女低跟单鞋粗跟2018韩版新款春秋女鞋方头穆勒鞋百搭乐福鞋
color_material_pattern_match,image_text,fail,6,5022,F,A,4.0,2.0,"The input features suede boots and a wool beret; the ground-truth bag is explicitly described as 'velvet' (绒面), matching the textural aesthetic of the suede boots.",1. 戈美其2018秋冬新款韩版瘦瘦靴 绒面粗跟小跟短靴休闲高跟靴子女; 2. AI 法式复古贝雷帽 羊毛含量高达90% 秋冬女画家帽毛呢南瓜帽子,A. 冷系女装显瘦镶钻重工七分袖显瘦百搭小黑裙气质连衣裙春新款2019; B. 小羽家皮衣女秋季2019新款外套长袖韩版显瘦春秋修身皮夹克机车服; C. 小短靴女春季2019新款磨砂秋款女矮靴chic马丁靴女粗跟网红靴子女; D. 春季浅口单鞋女平底2019新款蝴蝶结网红仙女小清新漆皮低跟懒人鞋; E. 与格单鞋女春秋2018新款英伦风平底绑带两穿休闲乐福鞋 踩跟鞋; F. JACD 小众丝绒斜挎包2019新款泰国刺绣风琴包链条单肩包绒面女包; G. 素木高领纯色针织连衣裙女冬2018新款百搭套头宽松打底裙E3110; H. 2019新款女鞋尖头细跟蝴蝶结凉鞋女网红单鞋女中跟高跟鞋子女夏; I. 施华洛世奇跳动的心项链 新款银色蓝水晶女士锁骨链 5279425; J. 平底鞋女低跟单鞋粗跟2018韩版新款春秋女鞋方头穆勒鞋百搭乐福鞋
